id:ID,label:LABEL,name,ifcType,x,y,z
1yuiwzGI5FCPxrfaANPMLQ,BuildingElement,System Panel:Glazed:511879,IfcPlate,-27.3711007884811,-6.009503859256439,1.0875
1yuiwzGI5FCPxrfaANPMLG,BuildingElement,System Panel:Glazed:511885,IfcPlate,-23.631109827244103,-6.01772638112249,1.0875
1yuiwzGI5FCPxrfaANPMLC,BuildingElement,System Panel:Glazed:511889,IfcPlate,-27.3711007884811,-6.009503859256439,3.502500000000001
1yuiwzGI5FCPxrfaANPMLF,BuildingElement,System Panel:Glazed:511890,IfcPlate,-25.501105307862602,-6.013615120189471,3.502500000000001
1yuiwzGI5FCPxrfaANPMLE,BuildingElement,System Panel:Glazed:511891,IfcPlate,-23.631109827244103,-6.01772638112249,3.502500000000001
1yuiwzGI5FCPxrfaANPNge,BuildingElement,System Panel:Glazed:512117,IfcPlate,-34.1643092942631,-5.99456871474449,1.0875
1yuiwzGI5FCPxrfaANPNgc,BuildingElement,System Panel:Glazed:512123,IfcPlate,-30.460693321592807,-6.002711264722381,1.0875
1yuiwzGI5FCPxrfaANPNgY,BuildingElement,System Panel:Glazed:512127,IfcPlate,-34.1643092942631,-5.99456871474449,3.502500000000001
1yuiwzGI5FCPxrfaANPNfT,BuildingElement,System Panel:Glazed:512128,IfcPlate,-32.31230130841131,-5.998640429440489,3.502500000000001
1yuiwzGI5FCPxrfaANPNfS,BuildingElement,System Panel:Glazed:512129,IfcPlate,-30.460693321592807,-6.002711264722381,3.502500000000001
1G9t$fuZP8tfqabxFuLlO$,Slab,Floor:Floor-Grnd-Susp_65Scr-80Ins-100Blk-75PC:326953,IfcSlab,-4.431346653499434,-3.595492418234357,-0.3
0FsV7REIr6AR3B8qCeeDFi,Slab,Floor:Floor-Grnd-Susp_65Scr-80Ins-100Blk-75PC:454638,IfcSlab,-4.402899700433297,-6.580288633199281,5.18
0jQ0b5jbn7mOgnFhugSwUv,Wall,Basic Wall:Wall-Fnd_440Blk_25:353322,IfcWall,-30.535380968922553,6.134239498864331,2.5433333333333312
1En88zhLD1kfUFjMVyrKB_,Wall,Basic Wall:Cemento:318543,IfcWallStandardCase,22.67405334650055,-6.215538230287749,1.7574999999999947
1En88zhLD1kfUFjMVyrK9e,Wall,Basic Wall:Wall-Ext_22Rdr-100Blk-50Air-30Ins-100LBlk-12P:318681,IfcWallStandardCase,29.78997433243154,6.137378073363808,1.6299999999999937
0FGjhNKyP2GutkS0az2Whw,Wall,Basic Wall:Wall-Ext_102Bwk-75Ins-100Blk-12P_Banding:319451,IfcWallStandardCase,35.59467834650061,-0.22374692663618045,2.74
0gfm$gRNv7SfRTBOuuLnLd,Wall,Basic Wall:Wall-Fnd_440Blk_25:351126,IfcWallStandardCase,-6.344288320166099,-7.3125390361108265,2.44
0gfm$gRNv7SfRTBOuuLnLB,Wall,Basic Wall:Wall-Fnd_440Blk_25:351162,IfcWallStandardCase,-8.913954986832767,-8.0912898419339,1.5299999999999934
0gfm$gRNv7SfRTBOuuLnKX,Wall,Basic Wall:Wall-Fnd_440Blk_25:351184,IfcWallStandardCase,-11.236288320166102,-7.1748837203393165,2.44
0jQ0b5jbn7mOgnFhugSw9Z,Wall,Basic Wall:Wall-Fnd_440Blk_45:352752,IfcWallStandardCase,-35.55575537342506,2.7761617153774383,2.621999999999999
3ceyecY_10bBufh6fSI0Jq,Wall,Basic Wall:Wall-Fnd_440Blk_25:363242,IfcWallStandardCase,-11.38412165349942,6.0911280733639295,4.74
1xfBQuPpLCNftws6qIFxD8,Wall,Basic Wall:Wall-Fnd_440Blk_25:441981,IfcWallStandardCase,13.985152732179603,6.0911280733638495,4.74
0I6g0xYhjCSReVDrs7L0AH,Wall,Basic Wall:Cemento:459230,IfcWallStandardCase,1.4633783465005799,6.122378073363921,2.74
302csbDJH2UgGgw2liP4QB,Wall,Basic Wall:Cemento:506854,IfcWallStandardCase,-11.312845609809585,-6.212058843977914,2.44
302csbDJH2UgGgw2liP4Q5,Wall,Basic Wall:Cemento:506856,IfcWallStandardCase,-16.464869151335748,-6.200731911195532,2.44
302csbDJH2UgGgw2liP41y,Wall,Basic Wall:Cemento:507153,IfcWallStandardCase,-35.27721379355667,-6.159372208250812,2.44
302csbDJH2UgGgw2liP41$,Wall,Basic Wall:Cemento:507154,IfcWallStandardCase,-28.916332847460037,-6.17335686308254,2.44
302csbDJH2UgGgw2liP41_,Wall,Basic Wall:Cemento:507155,IfcWallStandardCase,-21.931349728679187,-6.188713631861794,2.44
2cK9GlY8fBn98$0IRrgwLU,BuildingElement,Basic Wall:Wall-Fnd_440Blk_45:352752,IfcOpeningElement,-34.62320050790146,6.134239498864373,1.075
3lB7ux_6X6lA8nOhv2eC7X,BuildingElement,Door_T51:Door_T51:324669:1,IfcOpeningElement,30.96217834650055,-6.215538230287873,1.07499999999999
3lB7ux_6X6lA8nOhv2eCc5,BuildingElement,Door_T34:Left:326745:1,IfcOpeningElement,27.244441918614346,6.1373780733638394,1.07499999999999
3lB7ux_6X6lA8nOhv2eCb4,BuildingElement,Door_T34:Right:326808:1,IfcOpeningElement,32.0971783465006,6.137378073363824,1.07499999999999
2RSbNzzRPBoAVn2nJp1PwL,BuildingElement,Door_F218:Door_F218:553575:1,IfcOpeningElement,-7.765288320166102,-8.0912898419339,1.07499999999999
2vu_tmwqX5LRNohnWBn0Z4,BuildingElement,Door_F218:Door_F218:590849:1,IfcOpeningElement,-10.050288320166102,-8.0912898419339,1.07499999999999
0I6g0xYhjCSReVDqw7L0vs,BuildingElement,Door_T53:Door_T53:462137:1,IfcOpeningElement,-34.6232005079015,6.13423949886433,1.07499999999999
39ULPT5Tz6zBiCmY6HvMCY,Building,Unnamed,IfcBuilding,,,
39ULPT5Tz6zBiCmY5k6fta,Storey,Level 0,IfcBuildingStorey,,,
39ULPT5Tz6zBiCmY5k7nIu,Storey,Level 1a,IfcBuildingStorey,,,
39ULPT5Tz6zBiCmY5k6fvb,Storey,Level 1,IfcBuildingStorey,,,
39ULPT5Tz6zBiCmY6HvMCX,BuildingElement,Default,IfcSite,,,
